num_doc_cli,cod_tipo_doc_cli,cod_ejec_bco,num_doc_gte_inv,cod_gte_inv
2076202407128289950,1,953753240365152865,4458202341386194910,5998059803760412036
4856616997338853199,1,953753240365152865,4458202341386194910,5998059803760412036
2805921778071424051,1,953753240365152865,4458202341386194910,5998059803760412036
8547840102596069222,1,953753240365152865,4458202341386194910,5998059803760412036
3724008965260323157,1,953753240365152865,4458202341386194910,5998059803760412036
4892277107262227098,1,953753240365152865,4458202341386194910,5998059803760412036
871509091391412326,1,953753240365152865,4458202341386194910,5998059803760412036
7643510388038323658,1,953753240365152865,4458202341386194910,5998059803760412036
3728176453928826256,1,953753240365152865,4458202341386194910,5998059803760412036
2076615799578708357,1,953753240365152865,4458202341386194910,5998059803760412036
5258392063219369465,1,953753240365152865,4458202341386194910,5998059803760412036
7601572230569846013,1,953753240365152865,4458202341386194910,5998059803760412036
397138675423473302,1,953753240365152865,4458202341386194910,5998059803760412036
3619763107293868802,1,953753240365152865,4458202341386194910,5998059803760412036
500801078393502627,1,953753240365152865,4458202341386194910,5998059803760412036
2062017267776303284,1,953753240365152865,4458202341386194910,5998059803760412036
7507429766461428726,1,953753240365152865,4458202341386194910,5998059803760412036
7512741058087493000,1,953753240365152865,4458202341386194910,5998059803760412036
6674165760975596165,1,953753240365152865,4458202341386194910,5998059803760412036
755924503282557578,1,953753240365152865,4458202341386194910,5998059803760412036
599178101441103641,1,953753240365152865,4458202341386194910,5998059803760412036
1381566226738639621,1,953753240365152865,4458202341386194910,5998059803760412036
6180213688034377957,1,953753240365152865,4458202341386194910,5998059803760412036
2412006963456231272,1,953753240365152865,4458202341386194910,5998059803760412036
6576421231727416746,1,953753240365152865,4458202341386194910,5998059803760412036
8720441432953614441,1,953753240365152865,4458202341386194910,5998059803760412036
7550017946292827609,1,953753240365152865,4458202341386194910,5998059803760412036
2699141385736623872,1,953753240365152865,4458202341386194910,5998059803760412036
2110347788611582350,1,953753240365152865,4458202341386194910,5998059803760412036
1295361597473645237,1,953753240365152865,4458202341386194910,5998059803760412036
3647727649239244597,1,953753240365152865,4458202341386194910,5998059803760412036
7864084761550257072,1,953753240365152865,4458202341386194910,5998059803760412036
819513380635246311,1,953753240365152865,4458202341386194910,5998059803760412036
4534965342800081903,1,953753240365152865,4458202341386194910,5998059803760412036
2465876179520137852,1,953753240365152865,4458202341386194910,5998059803760412036
7280352920961055960,1,953753240365152865,4458202341386194910,5998059803760412036
6151970581600917491,1,953753240365152865,4458202341386194910,5998059803760412036
4282251898849276132,1,953753240365152865,4458202341386194910,5998059803760412036
8122635750311979949,1,953753240365152865,4458202341386194910,5998059803760412036
7961576238462766210,1,953753240365152865,4458202341386194910,5998059803760412036
2436947840729062659,1,953753240365152865,4458202341386194910,5998059803760412036
3485922366587968166,1,953753240365152865,4458202341386194910,5998059803760412036
5161951461085669214,1,953753240365152865,4458202341386194910,5998059803760412036
5574587723589546802,1,953753240365152865,4458202341386194910,5998059803760412036
2724699381088137359,1,953753240365152865,4458202341386194910,5998059803760412036
7156405752476072522,1,953753240365152865,4458202341386194910,5998059803760412036
7018477781096562442,1,953753240365152865,4458202341386194910,5998059803760412036
2037869403804666286,1,953753240365152865,4458202341386194910,5998059803760412036
7630170280410990919,1,953753240365152865,4458202341386194910,5998059803760412036
4784380039813449595,1,953753240365152865,4458202341386194910,5998059803760412036
1969598843504458311,1,953753240365152865,4458202341386194910,5998059803760412036
4528420420308416670,1,953753240365152865,4458202341386194910,5998059803760412036
6611076000891598514,1,953753240365152865,4458202341386194910,5998059803760412036
8060796375202062530,1,953753240365152865,4458202341386194910,5998059803760412036
3010363281586960521,1,953753240365152865,4458202341386194910,5998059803760412036
6217908976341371406,1,953753240365152865,4458202341386194910,5998059803760412036
7510170583553022234,1,953753240365152865,4458202341386194910,5998059803760412036
6899938179835785790,1,953753240365152865,4458202341386194910,5998059803760412036
4376947509766860271,1,953753240365152865,4458202341386194910,5998059803760412036
7823752217783907986,1,953753240365152865,4458202341386194910,5998059803760412036
2598518690048066761,1,953753240365152865,4458202341386194910,5998059803760412036
8450562463942167712,1,953753240365152865,4458202341386194910,5998059803760412036
3900890471201456203,1,953753240365152865,4458202341386194910,5998059803760412036
7297592694371344674,1,953753240365152865,4458202341386194910,5998059803760412036
2942569907347705025,1,953753240365152865,4458202341386194910,5998059803760412036
7140820126029705648,1,953753240365152865,4458202341386194910,5998059803760412036
2167404740773857566,1,953753240365152865,4458202341386194910,5998059803760412036
7106264538107077415,1,953753240365152865,4458202341386194910,5998059803760412036
6177816396441946519,1,953753240365152865,4458202341386194910,5998059803760412036
7519350768855673534,1,953753240365152865,4458202341386194910,5998059803760412036
5699689413108679284,1,953753240365152865,4458202341386194910,5998059803760412036
8956916230246989458,1,953753240365152865,4458202341386194910,5998059803760412036
7532054126391633805,1,953753240365152865,4458202341386194910,5998059803760412036
6464681971079887789,1,953753240365152865,4458202341386194910,5998059803760412036
7530856550492654942,1,953753240365152865,4458202341386194910,5998059803760412036
2758827908664786894,1,953753240365152865,4458202341386194910,5998059803760412036
6097212800487713005,1,953753240365152865,4458202341386194910,5998059803760412036
4679001641915254938,1,953753240365152865,4458202341386194910,5998059803760412036
7394587562395527517,1,953753240365152865,4458202341386194910,5998059803760412036
6227901453006317840,1,953753240365152865,4458202341386194910,5998059803760412036
13644263750076632,1,953753240365152865,4458202341386194910,5998059803760412036
580501930227705197,1,953753240365152865,4458202341386194910,5998059803760412036
8385224341006532082,1,953753240365152865,4458202341386194910,5998059803760412036
4612599019345357540,1,953753240365152865,4458202341386194910,5998059803760412036
5994747983947430750,1,953753240365152865,4458202341386194910,5998059803760412036
6146668411483673331,1,953753240365152865,4458202341386194910,5998059803760412036
6411919425073545283,1,953753240365152865,4458202341386194910,5998059803760412036
5715944017473025000,1,953753240365152865,4458202341386194910,5998059803760412036
1219907018652698154,1,157448726597524539,1891523618544482936,8760413806532274548
7235584523815091381,1,157448726597524539,1891523618544482936,8760413806532274548
4908209546542711030,1,157448726597524539,1891523618544482936,8760413806532274548
9289300094274975,2,157448726597524539,1891523618544482936,8760413806532274548
1716493325061935138,1,157448726597524539,1891523618544482936,8760413806532274548
1391654393174440265,1,157448726597524539,1891523618544482936,8760413806532274548
2127771705293271432,1,157448726597524539,1891523618544482936,8760413806532274548
5217317590160533418,2,157448726597524539,1891523618544482936,8760413806532274548
5599284214890992266,1,157448726597524539,1891523618544482936,8760413806532274548
7738665833623055488,1,157448726597524539,1891523618544482936,8760413806532274548
5142919118668774529,1,157448726597524539,1891523618544482936,8760413806532274548
4468374751289038216,1,157448726597524539,1891523618544482936,8760413806532274548
7503105056682956059,1,157448726597524539,1891523618544482936,8760413806532274548
5246647010475220529,1,157448726597524539,1891523618544482936,8760413806532274548
7559924900298101904,1,157448726597524539,1891523618544482936,8760413806532274548
5939401151729522863,1,157448726597524539,1891523618544482936,8760413806532274548
1865326850806676213,1,157448726597524539,1891523618544482936,8760413806532274548
3337543033863983159,1,157448726597524539,1891523618544482936,8760413806532274548
1512503217375828312,1,157448726597524539,1891523618544482936,8760413806532274548
3468731138377684847,1,157448726597524539,1891523618544482936,8760413806532274548
184897028060613495,1,157448726597524539,1891523618544482936,8760413806532274548
7737247192905700794,1,157448726597524539,1891523618544482936,8760413806532274548
4877599299281153442,1,157448726597524539,1891523618544482936,8760413806532274548
5679444878038144933,1,157448726597524539,1891523618544482936,8760413806532274548
8337766316800832085,1,157448726597524539,1891523618544482936,8760413806532274548
2683720892837792182,1,157448726597524539,1891523618544482936,8760413806532274548
1009333152458584612,1,157448726597524539,1891523618544482936,8760413806532274548
3091030539263391307,1,157448726597524539,1891523618544482936,8760413806532274548
1289316918727548625,1,157448726597524539,1891523618544482936,8760413806532274548
4412219430853962924,1,157448726597524539,1891523618544482936,8760413806532274548
3574812914373577087,1,157448726597524539,1891523618544482936,8760413806532274548
8570995338479191292,1,157448726597524539,1891523618544482936,8760413806532274548
8989858926022154858,1,157448726597524539,1891523618544482936,8760413806532274548
1882654342079899147,1,157448726597524539,1891523618544482936,8760413806532274548
8006425097803663662,1,157448726597524539,1891523618544482936,8760413806532274548
1567294108970229023,1,157448726597524539,1891523618544482936,8760413806532274548
8612072132367952110,1,157448726597524539,1891523618544482936,8760413806532274548
5240618751185513373,1,157448726597524539,1891523618544482936,8760413806532274548
7734183466151827193,1,157448726597524539,1891523618544482936,8760413806532274548
4219606749888268258,1,157448726597524539,1891523618544482936,8760413806532274548
8738192052938960843,1,157448726597524539,1891523618544482936,8760413806532274548
7979944904567027916,1,157448726597524539,1891523618544482936,8760413806532274548
9086473164096512119,1,157448726597524539,1891523618544482936,8760413806532274548
6652778878138674817,1,157448726597524539,1891523618544482936,8760413806532274548
4916179177745039152,1,157448726597524539,1891523618544482936,8760413806532274548
6320540978633283775,1,157448726597524539,1891523618544482936,8760413806532274548
941362863795061980,1,157448726597524539,1891523618544482936,8760413806532274548
913892345034889803,1,157448726597524539,1891523618544482936,8760413806532274548
2414070964341521659,1,157448726597524539,1891523618544482936,8760413806532274548
2903277643979650470,1,157448726597524539,1891523618544482936,8760413806532274548
3740696867071530777,1,157448726597524539,1891523618544482936,8760413806532274548
753252414272001755,1,157448726597524539,1891523618544482936,8760413806532274548
9070143739531534530,1,157448726597524539,1891523618544482936,8760413806532274548
8945474089001872984,2,157448726597524539,1891523618544482936,8760413806532274548
4816390252069628736,1,157448726597524539,1891523618544482936,8760413806532274548
1382484486248963786,1,157448726597524539,1891523618544482936,8760413806532274548
8594308042763613095,1,157448726597524539,1891523618544482936,8760413806532274548
382219513947890678,1,157448726597524539,1891523618544482936,8760413806532274548
7036386794477942074,1,157448726597524539,1891523618544482936,8760413806532274548
369272368224680085,1,157448726597524539,1891523618544482936,8760413806532274548
1819454746884741108,1,157448726597524539,1891523618544482936,8760413806532274548
7188507003163021387,1,157448726597524539,1891523618544482936,8760413806532274548
1203187120197622762,1,157448726597524539,1891523618544482936,8760413806532274548
6459985037208975098,1,157448726597524539,1891523618544482936,8760413806532274548
720828109489905273,1,157448726597524539,1891523618544482936,8760413806532274548
60506051589446431,1,157448726597524539,1891523618544482936,8760413806532274548
1151893171308400374,1,157448726597524539,1891523618544482936,8760413806532274548
7626695484278160505,1,157448726597524539,1891523618544482936,8760413806532274548
6562961109232001756,1,157448726597524539,1891523618544482936,8760413806532274548
138518623797490329,1,157448726597524539,1891523618544482936,8760413806532274548
4521136181129945696,1,157448726597524539,1891523618544482936,8760413806532274548
4824691740139221456,1,157448726597524539,1891523618544482936,8760413806532274548
3711526849778561560,1,157448726597524539,1891523618544482936,8760413806532274548
1748920112601803979,1,157448726597524539,1891523618544482936,8760413806532274548
3947289559660104676,1,157448726597524539,1891523618544482936,8760413806532274548
3513101843436577050,1,157448726597524539,1891523618544482936,8760413806532274548
3802816156733008409,1,157448726597524539,1891523618544482936,8760413806532274548
7899467291315351157,1,157448726597524539,1891523618544482936,8760413806532274548
193950742858901986,1,157448726597524539,1891523618544482936,8760413806532274548
3005757147589158644,1,157448726597524539,1891523618544482936,8760413806532274548
1921269201660296271,1,157448726597524539,1891523618544482936,8760413806532274548
3689055916701437871,1,157448726597524539,1891523618544482936,8760413806532274548
4320054599959603978,1,157448726597524539,1891523618544482936,8760413806532274548
9136561874309986852,1,157448726597524539,1891523618544482936,8760413806532274548
1576999648510771218,1,157448726597524539,1891523618544482936,8760413806532274548
2436703462285865996,1,157448726597524539,1891523618544482936,8760413806532274548
8906672042499999751,1,157448726597524539,1891523618544482936,8760413806532274548
6281198138939709385,1,2779151015142082296,8588671355042849336,6994591560675612489
1606348957503821023,1,2779151015142082296,8588671355042849336,6994591560675612489
908282218348874902,1,2779151015142082296,8588671355042849336,6994591560675612489
27854766284788368,1,2779151015142082296,8588671355042849336,6994591560675612489
8440243438323173,1,2779151015142082296,8588671355042849336,6994591560675612489
2864198026002731907,1,2779151015142082296,8588671355042849336,6994591560675612489
6953342447312179313,1,2779151015142082296,8588671355042849336,6994591560675612489
4875232743123968683,1,2779151015142082296,8588671355042849336,6994591560675612489
7993683523786995320,1,2779151015142082296,8588671355042849336,6994591560675612489
999862300876820433,1,2779151015142082296,8588671355042849336,6994591560675612489
5967270510588254216,1,2779151015142082296,8588671355042849336,6994591560675612489
944303614376067699,1,2779151015142082296,8588671355042849336,6994591560675612489
1237645082929174342,1,2779151015142082296,8588671355042849336,6994591560675612489
5842608950897950169,1,2779151015142082296,8588671355042849336,6994591560675612489
2945191422039872161,1,2779151015142082296,8588671355042849336,6994591560675612489
7251292034476256131,1,2779151015142082296,8588671355042849336,6994591560675612489
661305876901198485,1,2779151015142082296,8588671355042849336,6994591560675612489
2683836311801414789,1,2779151015142082296,8588671355042849336,6994591560675612489
3443478214130719216,1,2779151015142082296,8588671355042849336,6994591560675612489
9127396375990885637,1,2779151015142082296,8588671355042849336,6994591560675612489
7277097975936644666,1,2779151015142082296,8588671355042849336,6994591560675612489
7551147835599821050,1,2779151015142082296,8588671355042849336,6994591560675612489
8693644768195801946,1,2779151015142082296,8588671355042849336,6994591560675612489
4476556535717997705,1,2779151015142082296,8588671355042849336,6994591560675612489
5916363211570041752,1,2779151015142082296,8588671355042849336,6994591560675612489
8263176846007274595,1,2779151015142082296,8588671355042849336,6994591560675612489
6460600040051994529,1,2779151015142082296,8588671355042849336,6994591560675612489
5131329940463184689,1,2779151015142082296,8588671355042849336,6994591560675612489
7254671484669552305,1,2779151015142082296,8588671355042849336,6994591560675612489
7543000958735649183,1,2779151015142082296,8588671355042849336,6994591560675612489
6581114465225422904,1,2779151015142082296,8588671355042849336,6994591560675612489
6578039420251721684,1,2779151015142082296,8588671355042849336,6994591560675612489
4796903829957105519,1,2779151015142082296,8588671355042849336,6994591560675612489
7595075400820443335,1,2779151015142082296,8588671355042849336,6994591560675612489
4436762062062791897,1,2779151015142082296,8588671355042849336,6994591560675612489
2785411712428764346,1,2779151015142082296,8588671355042849336,6994591560675612489
6753424163455947334,1,2779151015142082296,8588671355042849336,6994591560675612489
4566558797614844593,1,2779151015142082296,8588671355042849336,6994591560675612489
7001247945841764254,1,2779151015142082296,8588671355042849336,6994591560675612489
2865773226366187369,1,2779151015142082296,8588671355042849336,6994591560675612489
6346228000780822720,2,2779151015142082296,8588671355042849336,6994591560675612489
7148984714112208035,1,2779151015142082296,8588671355042849336,6994591560675612489
3442442037298277896,1,2779151015142082296,8588671355042849336,6994591560675612489
6682800672113238721,1,2779151015142082296,8588671355042849336,6994591560675612489
550958162574257602,1,2779151015142082296,8588671355042849336,6994591560675612489
5458139821787238305,1,2779151015142082296,8588671355042849336,6994591560675612489
6696501050469011335,1,2779151015142082296,8588671355042849336,6994591560675612489
4848187287771613261,1,2779151015142082296,8588671355042849336,6994591560675612489
183545087765432469,1,2779151015142082296,8588671355042849336,6994591560675612489
7787700253827494433,1,2779151015142082296,8588671355042849336,6994591560675612489
2321565911703338255,1,2779151015142082296,8588671355042849336,6994591560675612489
3526294523540382161,1,2779151015142082296,8588671355042849336,6994591560675612489
2832595927659780121,1,2779151015142082296,8588671355042849336,6994591560675612489
8602605544321953744,1,2779151015142082296,8588671355042849336,6994591560675612489
1049074745120626839,1,2779151015142082296,8588671355042849336,6994591560675612489
6251159602694624587,1,2779151015142082296,8588671355042849336,6994591560675612489
1444047199334117687,1,2779151015142082296,8588671355042849336,6994591560675612489
2181508702098168477,1,2779151015142082296,8588671355042849336,6994591560675612489
7650634677462359834,1,2779151015142082296,8588671355042849336,6994591560675612489
6254148478634225422,1,2779151015142082296,8588671355042849336,6994591560675612489
5436229803624911388,1,2779151015142082296,8588671355042849336,6994591560675612489
1479026111054877677,1,2779151015142082296,8588671355042849336,6994591560675612489
7875015998466034036,1,2779151015142082296,8588671355042849336,6994591560675612489
3855196614868743726,1,2779151015142082296,8588671355042849336,6994591560675612489
650122028052883716,1,2779151015142082296,8588671355042849336,6994591560675612489
6183024008282104453,1,2779151015142082296,8588671355042849336,6994591560675612489
8857607412897923295,1,2779151015142082296,8588671355042849336,6994591560675612489
8145149861964163774,1,2779151015142082296,8588671355042849336,6994591560675612489
7936843288830576908,1,2779151015142082296,8588671355042849336,6994591560675612489
2949532188859232393,1,2779151015142082296,8588671355042849336,6994591560675612489
998518201605316716,1,2779151015142082296,8588671355042849336,6994591560675612489
8020153650850113762,1,2779151015142082296,8588671355042849336,6994591560675612489
6802386671442514520,1,2779151015142082296,8588671355042849336,6994591560675612489
888825368047356335,1,2779151015142082296,8588671355042849336,6994591560675612489
8598851830937855119,1,2779151015142082296,8588671355042849336,6994591560675612489
8726760991015283080,1,2779151015142082296,8588671355042849336,6994591560675612489
8634067260233726905,1,2779151015142082296,8588671355042849336,6994591560675612489
8667512889935533492,1,2779151015142082296,8588671355042849336,6994591560675612489
8858297539619914293,1,2779151015142082296,8588671355042849336,6994591560675612489
6451583776535257884,1,2779151015142082296,8588671355042849336,6994591560675612489
4222651521173103132,1,2779151015142082296,8588671355042849336,6994591560675612489
1940807961085815373,1,2779151015142082296,8588671355042849336,6994591560675612489
2121509672524659601,1,2779151015142082296,8588671355042849336,6994591560675612489
7853731751681188723,1,2779151015142082296,8588671355042849336,6994591560675612489
409443102579206795,1,2779151015142082296,8588671355042849336,6994591560675612489
655444257076000683,1,2779151015142082296,8588671355042849336,6994591560675612489
8903623708290346947,1,2779151015142082296,8588671355042849336,6994591560675612489
1219303217629668329,1,2779151015142082296,8588671355042849336,6994591560675612489
1344703607387963462,1,2779151015142082296,8588671355042849336,6994591560675612489
1856311513402954087,1,2779151015142082296,8588671355042849336,6994591560675612489
2758564939302141009,1,2779151015142082296,8588671355042849336,6994591560675612489
4784900654376662220,1,2779151015142082296,8588671355042849336,6994591560675612489
4606171272764531677,1,2779151015142082296,8588671355042849336,6994591560675612489
1517617080686274907,1,2779151015142082296,8588671355042849336,6994591560675612489
5003879975001563501,1,2779151015142082296,8588671355042849336,6994591560675612489
8867752677409902574,1,2779151015142082296,8588671355042849336,6994591560675612489
6941839661279387380,1,2779151015142082296,8588671355042849336,6994591560675612489
6610547298421151222,1,2779151015142082296,8588671355042849336,6994591560675612489
1968390079856188710,1,2779151015142082296,8588671355042849336,6994591560675612489
3299134174690041786,1,2779151015142082296,8588671355042849336,6994591560675612489
1258078466683658717,1,2779151015142082296,8588671355042849336,6994591560675612489
8031193436988467360,1,2779151015142082296,8588671355042849336,6994591560675612489
8612104146553188951,1,2779151015142082296,8588671355042849336,6994591560675612489
6509425635246078390,1,2779151015142082296,8588671355042849336,6994591560675612489
3915503467197357487,1,2779151015142082296,8588671355042849336,6994591560675612489
1343597265650771255,1,1629927152280491495,3322302553801625208,646295124943660661
2764289956968667689,1,1629927152280491495,3322302553801625208,646295124943660661
8235811170257474292,1,1629927152280491495,3322302553801625208,646295124943660661
1027976304153958674,1,1629927152280491495,3322302553801625208,646295124943660661
6156245609136605286,1,1629927152280491495,3322302553801625208,646295124943660661
7424303978728922303,1,1629927152280491495,3322302553801625208,646295124943660661
7560349963839833248,1,1629927152280491495,3322302553801625208,646295124943660661
9141458406730169633,1,1629927152280491495,3322302553801625208,646295124943660661
5147471804293891851,1,1629927152280491495,3322302553801625208,646295124943660661
5770779954318816796,1,1629927152280491495,3322302553801625208,646295124943660661
1585419855479508595,1,1629927152280491495,3322302553801625208,646295124943660661
8261167301576550084,1,1629927152280491495,3322302553801625208,646295124943660661
7784119837542647421,1,1629927152280491495,3322302553801625208,646295124943660661
8570355356948879927,1,1629927152280491495,3322302553801625208,646295124943660661
1783506832372424703,1,1629927152280491495,3322302553801625208,646295124943660661
5480895029952942677,1,1629927152280491495,3322302553801625208,646295124943660661
5864951236923642669,1,1629927152280491495,3322302553801625208,646295124943660661
3705324262956298915,1,1629927152280491495,3322302553801625208,646295124943660661
5451596217786716052,1,1629927152280491495,3322302553801625208,646295124943660661
8006792959433446585,1,1629927152280491495,3322302553801625208,646295124943660661
2473991196863407759,1,1629927152280491495,3322302553801625208,646295124943660661
6108970789421395201,1,1629927152280491495,3322302553801625208,646295124943660661
6776277351928066296,1,1629927152280491495,3322302553801625208,646295124943660661
572927771387477690,1,1629927152280491495,3322302553801625208,646295124943660661
3762357579762140781,1,1629927152280491495,3322302553801625208,646295124943660661
89856698432773856,1,1629927152280491495,3322302553801625208,646295124943660661
8093762002092358499,1,1629927152280491495,3322302553801625208,646295124943660661
6117651060621054043,1,1629927152280491495,3322302553801625208,646295124943660661
3309002685393022787,1,1629927152280491495,3322302553801625208,646295124943660661
8738903863673170570,1,1629927152280491495,3322302553801625208,646295124943660661
3278752040171342314,1,1629927152280491495,3322302553801625208,646295124943660661
3975491575544735475,1,1629927152280491495,3322302553801625208,646295124943660661
2494137638658734136,1,1629927152280491495,3322302553801625208,646295124943660661
4360109692407753129,1,1629927152280491495,3322302553801625208,646295124943660661
260765923513933025,1,1629927152280491495,3322302553801625208,646295124943660661
616259735330540445,1,1629927152280491495,3322302553801625208,646295124943660661
4525954991920232676,1,1629927152280491495,3322302553801625208,646295124943660661
6402305718037907269,1,1629927152280491495,3322302553801625208,646295124943660661
840839496456587134,1,1629927152280491495,3322302553801625208,646295124943660661
2341477494744106304,1,1629927152280491495,3322302553801625208,646295124943660661
1692280618326195503,1,1629927152280491495,3322302553801625208,646295124943660661
3699879207991506757,1,1629927152280491495,3322302553801625208,646295124943660661
5827665667138345009,1,1629927152280491495,3322302553801625208,646295124943660661
4172863452166262901,1,1629927152280491495,3322302553801625208,646295124943660661
5743574547517551980,1,1629927152280491495,3322302553801625208,646295124943660661
4228043825613983674,1,1629927152280491495,3322302553801625208,646295124943660661
2727087312461715551,1,1629927152280491495,3322302553801625208,646295124943660661
5009277668670200708,1,1629927152280491495,3322302553801625208,646295124943660661
5741028560790713036,1,1629927152280491495,3322302553801625208,646295124943660661
7711345671343523972,1,1629927152280491495,3322302553801625208,646295124943660661
5917030916221070331,1,1629927152280491495,3322302553801625208,646295124943660661
6099733482438472323,1,1629927152280491495,3322302553801625208,646295124943660661
2922160251812644655,1,1629927152280491495,3322302553801625208,646295124943660661
4362421325426963321,1,1629927152280491495,3322302553801625208,646295124943660661
7084765070464354012,1,1629927152280491495,3322302553801625208,646295124943660661
8818415861025979096,1,1629927152280491495,3322302553801625208,646295124943660661
3091302095884769520,1,1629927152280491495,3322302553801625208,646295124943660661
4513253479860892441,1,4582742115229451229,6267087304981669273,3068611274367202794
5018627047081205755,1,4582742115229451229,6267087304981669273,3068611274367202794
4640252042917214810,1,4582742115229451229,6267087304981669273,3068611274367202794
1268951083116703220,1,4582742115229451229,6267087304981669273,3068611274367202794
4397142904306847272,1,4582742115229451229,6267087304981669273,3068611274367202794
752750779616795690,1,4582742115229451229,6267087304981669273,3068611274367202794
6849810197823353604,1,4582742115229451229,6267087304981669273,3068611274367202794
2751935525692627302,1,4582742115229451229,6267087304981669273,3068611274367202794
7589726782120699046,1,4582742115229451229,6267087304981669273,3068611274367202794
9005719282776170175,1,4582742115229451229,6267087304981669273,3068611274367202794
6933028074907424938,1,4582742115229451229,6267087304981669273,3068611274367202794
231769936044445499,1,4582742115229451229,6267087304981669273,3068611274367202794
1865664595180682079,1,4582742115229451229,6267087304981669273,3068611274367202794
2935577630269089864,1,4582742115229451229,6267087304981669273,3068611274367202794
9062456338561216555,1,4582742115229451229,6267087304981669273,3068611274367202794
5028356946633782044,1,4582742115229451229,6267087304981669273,3068611274367202794
4100641725637255225,1,4582742115229451229,6267087304981669273,3068611274367202794
3213132817002080741,1,4582742115229451229,6267087304981669273,3068611274367202794
5911566809571321681,1,4582742115229451229,6267087304981669273,3068611274367202794
6954617511799570028,1,4582742115229451229,6267087304981669273,3068611274367202794
5074439870938612346,1,4582742115229451229,6267087304981669273,3068611274367202794
4633850712005515005,1,4582742115229451229,6267087304981669273,3068611274367202794
1126018380942075335,1,4582742115229451229,6267087304981669273,3068611274367202794
2270871196584317409,1,4582742115229451229,6267087304981669273,3068611274367202794
8268312671666610145,1,4582742115229451229,6267087304981669273,3068611274367202794
7173531728750060713,1,4582742115229451229,6267087304981669273,3068611274367202794
76530910942106038,1,4582742115229451229,6267087304981669273,3068611274367202794
521956683684910281,1,4582742115229451229,6267087304981669273,3068611274367202794
1117122372060086359,1,4582742115229451229,6267087304981669273,3068611274367202794
5665093744577173155,1,4582742115229451229,6267087304981669273,3068611274367202794
5152367206319446469,1,4582742115229451229,6267087304981669273,3068611274367202794
1991558322590459877,1,4582742115229451229,6267087304981669273,3068611274367202794
4873382258472152837,1,4582742115229451229,6267087304981669273,3068611274367202794
7956959119479495515,1,4582742115229451229,6267087304981669273,3068611274367202794
9078131198940847535,1,4582742115229451229,6267087304981669273,3068611274367202794
6351413211474467501,1,4582742115229451229,6267087304981669273,3068611274367202794
4827571072397293110,1,4582742115229451229,6267087304981669273,3068611274367202794
7945949357087384676,1,4582742115229451229,6267087304981669273,3068611274367202794
2786345340113145443,1,4582742115229451229,6267087304981669273,3068611274367202794
4358325134339688926,1,4582742115229451229,6267087304981669273,3068611274367202794
3829036254431996757,1,4582742115229451229,6267087304981669273,3068611274367202794
2384892209886944231,1,4582742115229451229,6267087304981669273,3068611274367202794
4760102120203743501,1,4582742115229451229,6267087304981669273,3068611274367202794
4251851075187544986,1,4582742115229451229,6267087304981669273,3068611274367202794
7444849389069074309,1,4582742115229451229,6267087304981669273,3068611274367202794
7356640054985520698,1,4582742115229451229,6267087304981669273,3068611274367202794
6976251096575902605,1,4582742115229451229,6267087304981669273,3068611274367202794
1424597694707766594,1,4582742115229451229,6267087304981669273,3068611274367202794
1197269645650487391,1,4582742115229451229,6267087304981669273,3068611274367202794
6253997972017373915,1,4582742115229451229,6267087304981669273,3068611274367202794
6156006860874407480,1,4582742115229451229,6267087304981669273,3068611274367202794
2331342614682907657,1,4582742115229451229,6267087304981669273,3068611274367202794
7174285872793192636,1,4582742115229451229,6267087304981669273,3068611274367202794
6934843746873514035,1,4582742115229451229,6267087304981669273,3068611274367202794
3207255290419105526,1,4582742115229451229,6267087304981669273,3068611274367202794
1732640078465592375,1,4582742115229451229,6267087304981669273,3068611274367202794
4868779910889296748,1,4582742115229451229,6267087304981669273,3068611274367202794
883590834434701109,1,4582742115229451229,6267087304981669273,3068611274367202794
63645655424020655,1,4582742115229451229,6267087304981669273,3068611274367202794
5262962924664765989,1,4582742115229451229,6267087304981669273,3068611274367202794
1163638512517711157,1,4582742115229451229,6267087304981669273,3068611274367202794
4881709735677506862,1,4582742115229451229,6267087304981669273,3068611274367202794
3558014242899691573,1,4582742115229451229,6267087304981669273,3068611274367202794
4751517072549735022,1,4582742115229451229,6267087304981669273,3068611274367202794
687171300105293326,1,4582742115229451229,6267087304981669273,3068611274367202794
4228886630450814719,1,4582742115229451229,6267087304981669273,3068611274367202794
5357487835316982614,1,4582742115229451229,6267087304981669273,3068611274367202794
2091148987045339599,1,4582742115229451229,6267087304981669273,3068611274367202794
1645875485110199621,1,4582742115229451229,6267087304981669273,3068611274367202794
252773099615773281,1,4582742115229451229,6267087304981669273,3068611274367202794
88721727684340515,1,4582742115229451229,6267087304981669273,3068611274367202794
1063110665478936695,1,4582742115229451229,6267087304981669273,3068611274367202794
1410545162878951271,1,4582742115229451229,6267087304981669273,3068611274367202794
1719856751220704814,1,4582742115229451229,6267087304981669273,3068611274367202794
6321819760233092594,1,4582742115229451229,6267087304981669273,3068611274367202794
5378270090343732256,1,4582742115229451229,6267087304981669273,3068611274367202794
6090320755545854006,1,4582742115229451229,6267087304981669273,3068611274367202794
1644670686388909491,1,4582742115229451229,6267087304981669273,3068611274367202794
6235068890320810332,1,4582742115229451229,6267087304981669273,3068611274367202794
4726341130625790182,1,4582742115229451229,6267087304981669273,3068611274367202794
5818355748006549196,1,4582742115229451229,6267087304981669273,3068611274367202794
